Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
Coupled dynamics of biodiversity loss and undernutrition in eastern Madagascar: a participatory agent-based model,,2022-10-18,IIASA,think tank,https://pure.iiasa.ac.at/id/eprint/18310/?template=default_internal,https://pure.iiasa.ac.at/id/eprint/18310/1/IIASA%20report%202022%20clean_signed.pdf#page=28,iiasaat-5c1c4747f8c99f40241f4fab839d922f,,iiasaat-5c1c4747f8c99f40241f4fab839d922f-9db1f3afc91405ed481205e4eac3892c,cited selected person,,,10.1016/j.gloenvcha.2011.10.009,Unai Pascual,28,"Van Vliet, Mertz, Heiniman et al. 2012. Trends, drivers and impacts of changes in swidden cultivation in tropical forest-agriculture frontiers: A global assessment. Global Environmental Change 22 2012 418429 www.iiasa.ac.at 28",,
Uso S Ostenible Del Bosque,Sustainable Forest Use,2022-10-31,Government of Argentina,government,https://www.argentina.gob.ar/sites/default/files/2022/04/libro_silvicultura-bosques_0.pdf,https://www.argentina.gob.ar/sites/default/files/2022/04/libro_silvicultura-bosques_0.pdf#page=366,governmentofargentina-5a15b670996b673b1bbb66860e07ad84,,governmentofargentina-5a15b670996b673b1bbb66860e07ad84-5a15b670996b673b1bbb66860e07ad84,cited selected person,,,10.1016/j.gloenvcha.2011.10.009,Unai Pascual,366,"Van Vliet, N., Mertz, O., Heinimann, A., Langanke, T., Pascual, U., Schmook, B., Adams, C., Schmidt-Vogt, D., Messerli, P., Leisz, S., Castella, J.C., Jørgensen, L., Birch-Thomsen, T., Hett, C., Bech-Bruun, T., Ickowitz, A., Vu, K.C., Yasuyuki, K., Fox, J., Padoch, C., Dressler, W., Ziegler, A.D. 2012. Trends, drivers and impacts of changes in swidden cultivation in tropical forest-agriculture frontiers: a global assessment. Global Environmental Change 222, 418-429.",,
Uso S Ostenible Del Bosque,Sustainable Forest Use,2022-10-31,Government of Argentina,government,https://www.argentina.gob.ar/sites/default/files/2022/04/libro_silvicultura-bosques_0.pdf,https://www.argentina.gob.ar/sites/default/files/2022/04/libro_silvicultura-bosques_0.pdf#page=366,governmentofargentina-5a15b670996b673b1bbb66860e07ad84,,governmentofargentina-5a15b670996b673b1bbb66860e07ad84-5a15b670996b673b1bbb66860e07ad84,cited selected person,,,10.1016/j.gloenvcha.2011.10.009,Unai Pascual,366,"Van Vliet, N., Mertz, O., Heinimann, A., Langanke, T., Pascual, U., Schmook, B., Adams, C., Schmidt-Vogt, D., Messerli, P., Leisz, S., Castella, J.C., Jørgensen, L., Birch-Thomsen, T., Hett, C., Bech-Bruun, T., Ickowitz, A., Vu, K.C., Yasuyuki, K., Fox, J., Padoch, C., Dressler, W., Ziegler, A.D. 2012. Trends, drivers and impacts of changes in swidden cultivation in tropical forest-agriculture frontiers: a global assessment. Global Environmental Change 222, 418-429.",,
Energy justice in EU impact assessment,,2024-10-18,Joint Research Centre,government,https://publications.jrc.ec.europa.eu/repository/handle/JRC139271,https://publications.jrc.ec.europa.eu/repository/bitstream/JRC139271/JRC139271_01.pdf#page=20,jointresearcheu-8b24a2de6b65d134aab70904f558aebb,10.2760/0414062,jointresearcheu-8b24a2de6b65d134aab70904f558aebb-db0410afbd49b85a2e290a152f2083ba,cited selected person,,,10.1016/j.gloenvcha.2010.12.008,Unai Pascual,20,"Wegner, G., Pascual, U. 2011. Cost-benefit analysis in the context of ecosystem services for human wellbeing: A multidisciplinary critique. Global Environmental Change. https://doi.org/10.1016/j.gloenvcha.2010.12.008",,
Energy justice in EU impact assessment,,2024-10-18,Joint Research Centre,government,https://publications.jrc.ec.europa.eu/repository/handle/JRC139271,https://publications.jrc.ec.europa.eu/repository/bitstream/JRC139271/JRC139271_01.pdf#page=20,jointresearcheu-8b24a2de6b65d134aab70904f558aebb,10.2760/0414062,jointresearcheu-8b24a2de6b65d134aab70904f558aebb-db0410afbd49b85a2e290a152f2083ba,cited selected person,,,10.1016/j.gloenvcha.2010.12.008,Unai Pascual,20,"Wegner, G., Pascual, U. 2011. Cost-benefit analysis in the context of ecosystem services for human wellbeing: A multidisciplinary critique. Global Environmental Change. https://doi.org/10.1016/j.gloenvcha.2010.12.008",,
Towards EU climate neutrality - Publications Office of the EU,,2024-03-05,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/163b269d-dc30-11ee-b9d9-01aa75ed71a1/language-en,https://op.europa.eu/o/opportal-service/download-handler?identifier=163b269d-dc30-11ee-b9d9-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=349,europa-92b4158c2e6ca0ae49bdc8707f890d4a,10.2800/216446 ; 10.2800/73564,europa-92b4158c2e6ca0ae49bdc8707f890d4a-3087e6d76cfcc1dc60ae7be383919b7e,cited selected person,,,10.1126/science.adh8117,Unai Pascual,349,"Wells, G., et al., 2023, Confronting deep uncertainty in the forest carbon industry, Science 3826666, pp. 41-43 DOI: 10.1126/science.adh8117.",,
Towards EU climate neutrality - Publications Office of the EU,,2024-03-05,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/163b269d-dc30-11ee-b9d9-01aa75ed71a1/language-en,https://op.europa.eu/o/opportal-service/download-handler?identifier=163b269d-dc30-11ee-b9d9-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=349,europa-92b4158c2e6ca0ae49bdc8707f890d4a,10.2800/216446 ; 10.2800/73564,europa-92b4158c2e6ca0ae49bdc8707f890d4a-3087e6d76cfcc1dc60ae7be383919b7e,cited selected person,,,10.1126/science.adh8117,Unai Pascual,349,"Wells, G., et al., 2023, Confronting deep uncertainty in the forest carbon industry, Science 3826666, pp. 41-43 DOI: 10.1126/science.adh8117.",,
Servicios ecosistémicos y biodiversidad en América Latina y el Caribe,Ecosystem services and biodiversity in Latin America and the Caribbean,2023-06-13,CAF - Banco de Desarrollo de América Latina y el Caribe,igo,https://scioteca.caf.com/handle/123456789/2051,https://scioteca.caf.com/bitstream/handle/123456789/2051/Servicios%20ecosist%c3%a9micos%20y%20biodiversidad%20en%20ALC.pdf?sequence=1&isAllowed=y#page=87,cafbank-3f138c971463a808e660419b5dd6473b,,cafbank-3f138c971463a808e660419b5dd6473b-3a7cd09eb959754063133887853b635e,cited selected person,,,10.1038/s41893-018-0036-x,Unai Pascual,87,"Wunder, S., Engel, S., Brouwer, R. Ezzine-de-Blas, D. 2018. From principles to practice in paying for natures services. Nature Sustainability, 1March: 145-150.",,
M?ori Communities COVID-19 Fund Evaluation Report,,2023-08-07,Ministry for M?ori Development,government,https://www.tpk.govt.nz/en/o-matou-mohiotanga/health/maori-communities-covid19-fund-evaluation-report,https://www.tpk.govt.nz/documents/download/documents-2881-A/M%C4%81ori%20Communities%20COVID-19%20Fund%20Evaluation%20Report.pdf#page=107,nztpk-43604a1615bf34847fe12e824f4bbd2b,,nztpk-43604a1615bf34847fe12e824f4bbd2b-84819ce5f5dd157d5a7888520f5acaa5,cited selected person,,,10.1371/journal.pone.0148087,Unai Pascual,107,"Zabala, A., Pascual. N. 2016. Bootstrapping Q Methodology to Improve the Understanding of Human Perspectives. PLoS One 11: e0148087",,
Human Development Report 2023-24,,2024-03-13,United Nations Development Programme,igo,https://hdr.undp.org/content/human-development-report-2023-24,https://hdr.undp.org/system/files/documents/global-report-document/hdr2023-24reporten.pdf#page=277,undp-a5d69b6a4504ca1e7ffdf8032f04a53c,,undp-a5d69b6a4504ca1e7ffdf8032f04a53c-268b7d19fe0b602c6efbf305e0d97587,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023-24,,2024-03-13,United Nations Development Programme,igo,https://hdr.undp.org/content/human-development-report-2023-24,https://hdr.undp.org/system/files/documents/global-report-document/hdr2023-24reporten.pdf#page=277,undp-a5d69b6a4504ca1e7ffdf8032f04a53c,,undp-a5d69b6a4504ca1e7ffdf8032f04a53c-268b7d19fe0b602c6efbf305e0d97587,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023-24,,2024-03-13,United Nations Development Programme,igo,https://hdr.undp.org/content/human-development-report-2023-24,https://hdr.undp.org/system/files/documents/global-report-document/hdr2023-24reporten.pdf#page=277,undp-a5d69b6a4504ca1e7ffdf8032f04a53c,,undp-a5d69b6a4504ca1e7ffdf8032f04a53c-268b7d19fe0b602c6efbf305e0d97587,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023-24,,2024-03-13,United Nations Development Programme,igo,https://hdr.undp.org/content/human-development-report-2023-24,https://hdr.undp.org/system/files/documents/global-report-document/hdr2023-24reporten.pdf#page=277,undp-a5d69b6a4504ca1e7ffdf8032f04a53c,,undp-a5d69b6a4504ca1e7ffdf8032f04a53c-268b7d19fe0b602c6efbf305e0d97587,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Reimagining cooperation in a polarized world,,2024-03-11,Government of Eswatini,government,https://www.gov.sz/images/hdr2023-24reporten.pdf,https://www.gov.sz/images/hdr2023-24reporten.pdf#page=277,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b,,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b-068a23c885a5a1293e73a7d7a1dd885b,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Reimagining cooperation in a polarized world,,2024-03-11,Government of Eswatini,government,https://www.gov.sz/images/hdr2023-24reporten.pdf,https://www.gov.sz/images/hdr2023-24reporten.pdf#page=277,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b,,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b-068a23c885a5a1293e73a7d7a1dd885b,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Reimagining cooperation in a polarized world,,2024-03-11,Government of Eswatini,government,https://www.gov.sz/images/hdr2023-24reporten.pdf,https://www.gov.sz/images/hdr2023-24reporten.pdf#page=277,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b,,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b-068a23c885a5a1293e73a7d7a1dd885b,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Reimagining cooperation in a polarized world,,2024-03-11,Government of Eswatini,government,https://www.gov.sz/images/hdr2023-24reporten.pdf,https://www.gov.sz/images/hdr2023-24reporten.pdf#page=277,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b,,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b-068a23c885a5a1293e73a7d7a1dd885b,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023/2024 :Breaking the gridlock - reimagining cooperation in a polarized world,,2024-01-01,United Nations,igo,https://digitallibrary.un.org/record/4040333?ln=en,https://digitallibrary.un.org/record/4040333/files/1399667_EN.pdf#page=277,unitednations-7dd017989e1d18ef65bf58e5f23a74f6,,unitednations-7dd017989e1d18ef65bf58e5f23a74f6-80e0bc2090948faf392ecaf10ed3f3a6,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023/2024 :Breaking the gridlock - reimagining cooperation in a polarized world,,2024-01-01,United Nations,igo,https://digitallibrary.un.org/record/4040333?ln=en,https://digitallibrary.un.org/record/4040333/files/1399667_EN.pdf#page=277,unitednations-7dd017989e1d18ef65bf58e5f23a74f6,,unitednations-7dd017989e1d18ef65bf58e5f23a74f6-80e0bc2090948faf392ecaf10ed3f3a6,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023/2024 :Breaking the gridlock - reimagining cooperation in a polarized world,,2024-01-01,United Nations,igo,https://digitallibrary.un.org/record/4040333?ln=en,https://digitallibrary.un.org/record/4040333/files/1399667_EN.pdf#page=277,unitednations-7dd017989e1d18ef65bf58e5f23a74f6,,unitednations-7dd017989e1d18ef65bf58e5f23a74f6-80e0bc2090948faf392ecaf10ed3f3a6,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
Human Development Report 2023/2024 :Breaking the gridlock - reimagining cooperation in a polarized world,,2024-01-01,United Nations,igo,https://digitallibrary.un.org/record/4040333?ln=en,https://digitallibrary.un.org/record/4040333/files/1399667_EN.pdf#page=277,unitednations-7dd017989e1d18ef65bf58e5f23a74f6,,unitednations-7dd017989e1d18ef65bf58e5f23a74f6-80e0bc2090948faf392ecaf10ed3f3a6,cited selected person,,,10.1016/j.gloenvcha.2020.102115,Unai Pascual,277,"Zafra-Calvo, N., Balvanera, P., Pascual, U., Merçon, J., Martín-López, B., van Noordwijk, M., Mwampamba, T. H., and others. 2020. Plural Valuation of Nature for Equity and Sustainability: Insights from the Global South. Global Environmental Change 63: 102115.",,
A rapid overview of systematic reviews on the effects of palm oil intake compared with intake of other vegetable oils on mortality and cardiovascular health in children and adults,,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376122,n/a#page=35,who-6ec4bb5b000d65cf8298d320d920e3d4,,who-6ec4bb5b000d65cf8298d320d920e3d4-6c923ea7592e2314b094326320cb1219,cited selected person,,,10.1111/j.1365-2486.2012.02747.x,Unai Pascual,35,"Ziegler AD, Phelps J, Yuen JQ, Webb EL, Lawrence D, Fox JM et al. Carbon outcomes of major landcover transitions in SE Asia: great uncertainties and REDD policy implications. Glob Chang Biol. 2012;18:308799. doi: https://doi.org/10.1111/j.1365-2486.2012.02747.x.",,
A rapid overview of systematic reviews on the effects of palm oil intake compared with intake of other vegetable oils on mortality and cardiovascular health in children and adults,,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376122,n/a#page=35,who-6ec4bb5b000d65cf8298d320d920e3d4,,who-6ec4bb5b000d65cf8298d320d920e3d4-6c923ea7592e2314b094326320cb1219,cited selected person,,,10.1111/j.1365-2486.2012.02747.x,Unai Pascual,35,"Ziegler AD, Phelps J, Yuen JQ, Webb EL, Lawrence D, Fox JM et al. Carbon outcomes of major landcover transitions in SE Asia: great uncertainties and REDD policy implications. Glob Chang Biol. 2012;18:308799. doi: https://doi.org/10.1111/j.1365-2486.2012.02747.x.",,
A rapid overview of systematic reviews on the effects of palm oil intake compared with intake of other vegetable oils on mortality and cardiovascular health in children and adults,,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376122,n/a#page=35,who-6ec4bb5b000d65cf8298d320d920e3d4,,who-6ec4bb5b000d65cf8298d320d920e3d4-6c923ea7592e2314b094326320cb1219,cited selected person,,,10.1111/j.1365-2486.2012.02747.x,Unai Pascual,35,"Ziegler AD, Phelps J, Yuen JQ, Webb EL, Lawrence D, Fox JM et al. Carbon outcomes of major landcover transitions in SE Asia: great uncertainties and REDD policy implications. Glob Chang Biol. 2012;18:308799. doi: https://doi.org/10.1111/j.1365-2486.2012.02747.x.",,
